id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3531,2494,,7907.02,Cerrado,fecha_invalida
3532,14495,,,cerrado,"fecha_invalida,monto_invalido"
3533,21048,,13697.87,nan,fecha_invalida
3534,2876,,,Rechazado,"fecha_invalida,monto_invalido"
3535,9016,,,Cerrado,"fecha_invalida,monto_invalido"
3536,14020,,,cerrado,"fecha_invalida,monto_invalido"
3538,1345,,,cerrado,"fecha_invalida,monto_invalido"
3540,18844,,1528.19,cerrado,fecha_invalida
3541,12240,,3071.03,Abierto,fecha_invalida
3542,19282,,,Cerrado,"fecha_invalida,monto_invalido"
3543,9468,,,cerrado,"fecha_invalida,monto_invalido"
3544,24708,,,Cerrado,"fecha_invalida,monto_invalido"
3545,7239,,,nan,"fecha_invalida,monto_invalido"
3546,1257,,,cerrado,"fecha_invalida,monto_invalido"
3547,3328,,,Rechazado,"fecha_invalida,monto_invalido"
3548,24472,2026-02-24,,Abierto,monto_invalido
3549,25548,,14483.8,cerrado,fecha_invalida
3550,23645,,,cerrado,"fecha_invalida,monto_invalido"
3551,3157,,,cerrado,"fecha_invalida,monto_invalido"
3552,15512,,,nan,"fecha_invalida,monto_invalido"
3553,4590,,5643.52,cerrado,fecha_invalida
3554,16697,,1618.84,Rechazado,fecha_invalida
3555,23779,,,nan,"fecha_invalida,monto_invalido"
3556,11341,,1755.29,ABIERTO,fecha_invalida
3557,8401,,,Abierto,"fecha_invalida,monto_invalido"
3558,5085,2025-05-25,,Rechazado,monto_invalido
3559,23942,,,ABIERTO,"fecha_invalida,monto_invalido"
3560,18806,,,cerrado,"fecha_invalida,monto_invalido"
3561,5797,2025-10-31,,Rechazado,monto_invalido
3562,25632,,,cerrado,"fecha_invalida,monto_invalido"
3563,4609,,,Cerrado,"fecha_invalida,monto_invalido"
3564,8868,,13608.84,ABIERTO,fecha_invalida
3565,16432,,7620.6,nan,fecha_invalida
3566,1094,,7145.07,ABIERTO,fecha_invalida
3567,14450,,,nan,"fecha_invalida,monto_invalido"
3568,25596,,,Rechazado,"fecha_invalida,monto_invalido"
3569,12465,,403.63,Rechazado,fecha_invalida
3570,16393,,,nan,"fecha_invalida,monto_invalido"
3571,9806,,8378.61,nan,fecha_invalida
3572,4216,,,nan,"fecha_invalida,monto_invalido"
3573,10249,,,nan,"fecha_invalida,monto_invalido"
3574,24919,,,Abierto,"fecha_invalida,monto_invalido"
3575,11023,2025-09-05,,ABIERTO,monto_invalido
3576,9966,,428.48,Abierto,fecha_invalida
3577,25650,2025-09-14,,Rechazado,monto_invalido
3579,6213,,,cerrado,"fecha_invalida,monto_invalido"
3580,24208,,12972.6,Cerrado,fecha_invalida
3582,3284,,,nan,"fecha_invalida,monto_invalido"
3583,8767,,,ABIERTO,"fecha_invalida,monto_invalido"
3584,6152,,,nan,"fecha_invalida,monto_invalido"
3585,13397,,920.92,Cerrado,fecha_invalida
3586,12542,,,nan,"fecha_invalida,monto_invalido"
3587,507,,,Rechazado,"fecha_invalida,monto_invalido"
3589,12806,,10418.95,ABIERTO,fecha_invalida
3590,25774,,,nan,"fecha_invalida,monto_invalido"
3591,3221,,,Abierto,"fecha_invalida,monto_invalido"
3592,12181,,,nan,"fecha_invalida,monto_invalido"
3593,23667,,,cerrado,"fecha_invalida,monto_invalido"
3594,21287,,2696.59,nan,fecha_invalida
3595,18027,,,cerrado,"fecha_invalida,monto_invalido"
3596,11507,,10334.55,Cerrado,fecha_invalida
3597,6202,,12431.57,cerrado,fecha_invalida
3598,3201,,3337.73,nan,fecha_invalida
3599,14117,,,ABIERTO,"fecha_invalida,monto_invalido"
3600,19340,,,Rechazado,"fecha_invalida,monto_invalido"
3601,20525,2026-02-05,,Rechazado,monto_invalido
3602,20445,,,Abierto,"fecha_invalida,monto_invalido"
3603,23247,,,Rechazado,"fecha_invalida,monto_invalido"
3604,4120,,7009.4,cerrado,fecha_invalida
3605,23807,,,nan,"fecha_invalida,monto_invalido"
3606,10162,,,Rechazado,"fecha_invalida,monto_invalido"
3607,5532,,10342.27,Rechazado,fecha_invalida
3608,8560,,,cerrado,"fecha_invalida,monto_invalido"
3610,15614,,2819.04,ABIERTO,fecha_invalida
3611,10537,,,Abierto,"fecha_invalida,monto_invalido"
3613,11359,,11605.8,Abierto,fecha_invalida
3614,13738,,8077.38,nan,fecha_invalida
3615,20506,,14053.02,Abierto,fecha_invalida
3617,18681,2025-01-05,,Cerrado,monto_invalido
3618,16604,,,nan,"fecha_invalida,monto_invalido"
3619,16191,,2363.25,Cerrado,fecha_invalida
3620,16457,,,Rechazado,"fecha_invalida,monto_invalido"
3621,198,,,cerrado,"fecha_invalida,monto_invalido"
3622,19581,,-401.37,Cerrado,fecha_invalida
3623,8315,,,Abierto,"fecha_invalida,monto_invalido"
3625,6171,,,ABIERTO,"fecha_invalida,monto_invalido"
3626,8247,2025-05-26,,nan,monto_invalido
3627,15450,,9880.85,nan,fecha_invalida
3628,533,,,ABIERTO,"fecha_invalida,monto_invalido"
3629,23645,,2990.87,ABIERTO,fecha_invalida
3630,8795,,,Abierto,"fecha_invalida,monto_invalido"
3631,13887,,,ABIERTO,"fecha_invalida,monto_invalido"
3632,11730,,,Cerrado,"fecha_invalida,monto_invalido"
3633,15157,,4535.49,nan,fecha_invalida
3634,20387,,,Rechazado,"fecha_invalida,monto_invalido"
3635,16727,2026-02-23,,Cerrado,monto_invalido
3636,2605,,7899.99,nan,fecha_invalida
3637,16571,,,Rechazado,"fecha_invalida,monto_invalido"
3638,5867,,,nan,"fecha_invalida,monto_invalido"
3639,14954,2025-11-24,,cerrado,monto_invalido
3640,828,2025-08-17,,nan,monto_invalido
3642,19549,,5389.39,cerrado,fecha_invalida
3643,3370,,,Rechazado,"fecha_invalida,monto_invalido"
3644,2558,,12020.68,Abierto,fecha_invalida
3645,20740,,12181.4,cerrado,fecha_invalida
3646,15001,,,nan,"fecha_invalida,monto_invalido"
3647,16785,,,ABIERTO,"fecha_invalida,monto_invalido"
3648,12817,,7427.63,Abierto,fecha_invalida
3649,21390,,,nan,"fecha_invalida,monto_invalido"
3650,25673,,,ABIERTO,"fecha_invalida,monto_invalido"
3651,17717,,,Cerrado,"fecha_invalida,monto_invalido"
3652,16916,,-14782.04,Cerrado,fecha_invalida
3653,6813,,11719.87,cerrado,fecha_invalida
3654,25792,,,Cerrado,"fecha_invalida,monto_invalido"
3655,14874,,14325.34,nan,fecha_invalida
3656,24618,,,nan,"fecha_invalida,monto_invalido"
3657,15950,,11571.88,nan,fecha_invalida
3658,24499,2025-08-30,,Cerrado,monto_invalido
3659,10900,,,Cerrado,"fecha_invalida,monto_invalido"
3660,2280,,,ABIERTO,"fecha_invalida,monto_invalido"
3661,425,,,ABIERTO,"fecha_invalida,monto_invalido"
3662,24948,2025-11-13,,Cerrado,monto_invalido
3663,10279,,,Rechazado,"fecha_invalida,monto_invalido"
3664,5315,,10617.56,Abierto,fecha_invalida
3665,5478,,265.72,nan,fecha_invalida
3666,12201,,,ABIERTO,"fecha_invalida,monto_invalido"
3667,2396,,11847.51,Cerrado,fecha_invalida
3668,2264,2025-04-15,,cerrado,monto_invalido
3669,3060,,13639.76,nan,fecha_invalida
3670,755,,11756.61,nan,fecha_invalida
3671,23288,,8923.47,nan,fecha_invalida
3672,22059,,2923.13,cerrado,fecha_invalida
3673,87,,1343.38,Abierto,fecha_invalida
3675,4333,,1900.76,nan,fecha_invalida
3677,19247,,,nan,"fecha_invalida,monto_invalido"
3679,12232,,,Cerrado,"fecha_invalida,monto_invalido"
3680,2372,,,Rechazado,"fecha_invalida,monto_invalido"
3681,18028,2025-12-19,,cerrado,monto_invalido
3682,5802,2025-05-31,,nan,monto_invalido
3683,25709,,,ABIERTO,"fecha_invalida,monto_invalido"
3686,16992,,,nan,"fecha_invalida,monto_invalido"
3687,12631,2025-04-16,,Rechazado,monto_invalido
3688,7368,,,ABIERTO,"fecha_invalida,monto_invalido"
3689,6190,,,nan,"fecha_invalida,monto_invalido"
3690,25541,,,Abierto,"fecha_invalida,monto_invalido"
3691,24830,,11030.31,cerrado,fecha_invalida
3692,20163,,,nan,"fecha_invalida,monto_invalido"
3693,2697,,14494.73,Abierto,fecha_invalida
3694,12285,2025-07-19,,Abierto,monto_invalido
3696,23970,,8926.91,Abierto,fecha_invalida
3697,70,2025-10-18,,ABIERTO,monto_invalido
3698,11276,,,nan,"fecha_invalida,monto_invalido"
3699,18992,,,Rechazado,"fecha_invalida,monto_invalido"
3700,14395,,,Rechazado,"fecha_invalida,monto_invalido"
3701,18229,,,nan,"fecha_invalida,monto_invalido"
3702,2415,,,cerrado,"fecha_invalida,monto_invalido"
3703,6532,2025-03-03,,Abierto,monto_invalido
3704,20207,,,nan,"fecha_invalida,monto_invalido"
3706,20458,,4216.62,Rechazado,fecha_invalida
3707,11678,2025-11-12,,Cerrado,monto_invalido
3709,10801,,,ABIERTO,"fecha_invalida,monto_invalido"
3710,15397,,,ABIERTO,"fecha_invalida,monto_invalido"
3711,2480,,508.21,nan,fecha_invalida
3712,11124,,4837.73,Abierto,fecha_invalida
3713,1710,,13390.07,Cerrado,fecha_invalida
3714,21261,,,nan,"fecha_invalida,monto_invalido"
3715,25671,,,ABIERTO,"fecha_invalida,monto_invalido"
3716,7097,,,nan,"fecha_invalida,monto_invalido"
3718,23724,,,Rechazado,"fecha_invalida,monto_invalido"
3719,1726,,,cerrado,"fecha_invalida,monto_invalido"
3720,20272,,,Cerrado,"fecha_invalida,monto_invalido"
3721,10148,,,Cerrado,"fecha_invalida,monto_invalido"
3722,11096,,,Rechazado,"fecha_invalida,monto_invalido"
3723,10205,,,ABIERTO,"fecha_invalida,monto_invalido"
3724,9379,,,Cerrado,"fecha_invalida,monto_invalido"
3725,23346,,,nan,"fecha_invalida,monto_invalido"
3726,6672,,337.22,Abierto,fecha_invalida
3727,40,,248.88,cerrado,fecha_invalida
3728,12033,,14412.37,Cerrado,fecha_invalida
3730,6287,,,Cerrado,"fecha_invalida,monto_invalido"
3731,12709,,,nan,"fecha_invalida,monto_invalido"
3733,1218,,,ABIERTO,"fecha_invalida,monto_invalido"
3734,4938,,,nan,"fecha_invalida,monto_invalido"
3735,10887,2025-04-05,,nan,monto_invalido
3736,603,,,cerrado,"fecha_invalida,monto_invalido"
3737,10671,,9751.8,Cerrado,fecha_invalida
3738,3994,2025-01-05,,Abierto,monto_invalido
3741,11031,,9258.81,Rechazado,fecha_invalida
3742,22427,,1809.57,Cerrado,fecha_invalida
3743,17359,,,nan,"fecha_invalida,monto_invalido"
3744,2447,,11428.01,Rechazado,fecha_invalida
3745,1602,,14525.25,Rechazado,fecha_invalida
3746,11131,,,Cerrado,"fecha_invalida,monto_invalido"
3747,8355,,14134.58,Cerrado,fecha_invalida
3748,6654,,11810.42,cerrado,fecha_invalida
3749,14236,,,cerrado,"fecha_invalida,monto_invalido"
3751,19788,2025-05-02,,Cerrado,monto_invalido
3752,12042,,,Cerrado,"fecha_invalida,monto_invalido"
3753,12962,,5967.8,cerrado,fecha_invalida
3754,24268,,,nan,"fecha_invalida,monto_invalido"
3755,4604,2025-11-19,,ABIERTO,monto_invalido
3756,7635,,8530.97,Rechazado,fecha_invalida
3757,3132,,-13326.73,cerrado,fecha_invalida
3758,23232,,4630.61,ABIERTO,fecha_invalida
3759,7441,,,Cerrado,"fecha_invalida,monto_invalido"
3760,8637,,7629.6,Cerrado,fecha_invalida
3761,13020,,14515.43,nan,fecha_invalida
3762,6941,,12366.29,Cerrado,fecha_invalida
3764,20462,,-4945.74,ABIERTO,fecha_invalida
3765,21952,,,nan,"fecha_invalida,monto_invalido"
3766,3224,,443.38,ABIERTO,fecha_invalida
3767,309,,,Cerrado,"fecha_invalida,monto_invalido"
3768,17558,,5174.52,Rechazado,fecha_invalida
3770,14138,2025-04-01,,cerrado,monto_invalido
3771,9909,,11715.97,Cerrado,fecha_invalida
3772,20463,,,Cerrado,"fecha_invalida,monto_invalido"
3773,12969,,,Abierto,"fecha_invalida,monto_invalido"
3774,24066,,10409.24,Abierto,fecha_invalida
3775,3458,,,Rechazado,"fecha_invalida,monto_invalido"
3776,1125,,,Rechazado,"fecha_invalida,monto_invalido"
3777,5522,2025-02-13,,nan,monto_invalido
3779,15055,2025-12-10,,nan,monto_invalido
3780,6515,,3794.39,cerrado,fecha_invalida
3781,7226,,,Cerrado,"fecha_invalida,monto_invalido"
3782,25672,,1493.78,nan,fecha_invalida
3783,24279,,8894.48,Abierto,fecha_invalida
3785,17268,,,Rechazado,"fecha_invalida,monto_invalido"
3786,9695,,12948.48,Rechazado,fecha_invalida
3787,2682,,,nan,"fecha_invalida,monto_invalido"
3788,24221,,929.16,Abierto,fecha_invalida
3789,16905,,12263.7,cerrado,fecha_invalida
3790,21552,,,cerrado,"fecha_invalida,monto_invalido"
3791,6087,,10750.62,cerrado,fecha_invalida
3792,846,,14172.53,Cerrado,fecha_invalida
3793,25540,,,nan,"fecha_invalida,monto_invalido"
3794,14189,,,cerrado,"fecha_invalida,monto_invalido"
3795,9136,,4239.1,cerrado,fecha_invalida
3796,18333,,,nan,"fecha_invalida,monto_invalido"
3798,12069,,12431.34,ABIERTO,fecha_invalida
3799,24251,2025-10-30,,cerrado,monto_invalido
3800,8810,,944.53,nan,fecha_invalida
3802,25639,,,nan,"fecha_invalida,monto_invalido"
3804,154,,,Abierto,"fecha_invalida,monto_invalido"
3805,20049,,,Abierto,"fecha_invalida,monto_invalido"
3806,4251,,,Abierto,"fecha_invalida,monto_invalido"
3808,12949,,,ABIERTO,"fecha_invalida,monto_invalido"
3809,15526,,896.25,Abierto,fecha_invalida
3810,4416,,,cerrado,"fecha_invalida,monto_invalido"
3811,7417,,14454.82,nan,fecha_invalida
3813,10354,,,nan,"fecha_invalida,monto_invalido"
3814,2824,,,Cerrado,"fecha_invalida,monto_invalido"
3815,13673,,,ABIERTO,"fecha_invalida,monto_invalido"
3816,6134,,,Rechazado,"fecha_invalida,monto_invalido"
3817,22562,,,nan,"fecha_invalida,monto_invalido"
3818,24035,2025-10-24,,ABIERTO,monto_invalido
3819,18343,2025-05-09,,cerrado,monto_invalido
3820,17847,,,Cerrado,"fecha_invalida,monto_invalido"
3821,3088,,11389.62,nan,fecha_invalida
3822,9809,,1296.83,ABIERTO,fecha_invalida
3823,14949,2025-10-07,,nan,monto_invalido
3824,1372,,,nan,"fecha_invalida,monto_invalido"
3826,24010,2025-10-19,,nan,monto_invalido
3827,16856,,,nan,"fecha_invalida,monto_invalido"
3828,5619,,4098.72,nan,fecha_invalida
3829,15791,,,cerrado,"fecha_invalida,monto_invalido"
3830,19865,,,Abierto,"fecha_invalida,monto_invalido"
3831,7022,,,ABIERTO,"fecha_invalida,monto_invalido"
3832,10198,,,cerrado,"fecha_invalida,monto_invalido"
3833,8250,,,Abierto,"fecha_invalida,monto_invalido"
3834,23121,,,nan,"fecha_invalida,monto_invalido"
3835,13569,,,Rechazado,"fecha_invalida,monto_invalido"
3836,24076,,,Cerrado,"fecha_invalida,monto_invalido"
3837,407,,,Cerrado,"fecha_invalida,monto_invalido"
3838,4111,,126.66,ABIERTO,fecha_invalida
3839,7205,2025-03-24,,Cerrado,monto_invalido
3840,10750,,7363.33,Cerrado,fecha_invalida
3841,5880,,5342.52,Rechazado,fecha_invalida
3842,14173,2025-12-13,,nan,monto_invalido
3843,6903,,,Cerrado,"fecha_invalida,monto_invalido"
3845,22741,,,nan,"fecha_invalida,monto_invalido"
3846,9358,,,nan,"fecha_invalida,monto_invalido"
3847,25696,,11775.7,nan,fecha_invalida
3848,9077,,,Abierto,"fecha_invalida,monto_invalido"
3849,211,,4195.02,Cerrado,fecha_invalida
3850,14462,,684.43,ABIERTO,fecha_invalida
3851,704,,,Abierto,"fecha_invalida,monto_invalido"
3852,11970,,14856.19,Rechazado,fecha_invalida
3853,25715,,434.42,nan,fecha_invalida
3854,10853,,,cerrado,"fecha_invalida,monto_invalido"
3855,1464,,11957.28,nan,fecha_invalida
3856,8596,,7364.07,nan,fecha_invalida
3857,22438,,,nan,"fecha_invalida,monto_invalido"
3858,9869,,,Cerrado,"fecha_invalida,monto_invalido"
3859,1784,,276.81,Cerrado,fecha_invalida
3860,8504,,509.1,Rechazado,fecha_invalida
3861,128,,,ABIERTO,"fecha_invalida,monto_invalido"
3862,20235,,,cerrado,"fecha_invalida,monto_invalido"
3863,7781,,,cerrado,"fecha_invalida,monto_invalido"
3864,14295,,9471.8,Rechazado,fecha_invalida
3865,13863,,,Rechazado,"fecha_invalida,monto_invalido"
3866,21369,,,nan,"fecha_invalida,monto_invalido"
3867,5821,,573.94,Abierto,fecha_invalida
3868,4534,,,Abierto,"fecha_invalida,monto_invalido"
3869,15284,,8946.16,nan,fecha_invalida
3870,25534,,4741.56,ABIERTO,fecha_invalida
3871,7219,,,nan,"fecha_invalida,monto_invalido"
3873,17599,,,Abierto,"fecha_invalida,monto_invalido"
3874,16801,,10973.27,Cerrado,fecha_invalida
3875,11703,,1297.37,Abierto,fecha_invalida
3876,6786,,,nan,"fecha_invalida,monto_invalido"
3877,9694,,,cerrado,"fecha_invalida,monto_invalido"
3878,3280,,,Cerrado,"fecha_invalida,monto_invalido"
3879,18412,,,ABIERTO,"fecha_invalida,monto_invalido"
3880,10369,,10242.8,nan,fecha_invalida
3881,23103,,,Abierto,"fecha_invalida,monto_invalido"
3882,23969,2025-06-04,,ABIERTO,monto_invalido
3883,16688,,,nan,"fecha_invalida,monto_invalido"
3884,12347,,,Cerrado,"fecha_invalida,monto_invalido"
3885,23807,2026-02-04,,ABIERTO,monto_invalido
3886,16331,,,nan,"fecha_invalida,monto_invalido"
3887,13179,,7132.81,ABIERTO,fecha_invalida
3888,4399,,,Rechazado,"fecha_invalida,monto_invalido"
3889,12528,,,ABIERTO,"fecha_invalida,monto_invalido"
3890,13316,2025-10-27,,nan,monto_invalido
3891,544,,2003.67,Rechazado,fecha_invalida
3892,17082,,,ABIERTO,"fecha_invalida,monto_invalido"
3893,16341,2025-02-04,,nan,monto_invalido
3894,10035,,,Abierto,"fecha_invalida,monto_invalido"
3895,8951,,287.57,ABIERTO,fecha_invalida
3896,5761,,,nan,"fecha_invalida,monto_invalido"
3897,13320,,4481.19,cerrado,fecha_invalida
3898,20310,2025-12-29,,Abierto,monto_invalido
3900,23142,,6704.06,ABIERTO,fecha_invalida
3901,9546,,5899.33,cerrado,fecha_invalida
3902,9968,,,ABIERTO,"fecha_invalida,monto_invalido"
3903,25702,2025-11-30,,nan,monto_invalido
3904,2817,,,nan,"fecha_invalida,monto_invalido"
3905,17221,,12890.89,Cerrado,fecha_invalida
3906,11968,,5546.51,cerrado,fecha_invalida
3907,9377,,3773.58,Abierto,fecha_invalida
3908,12100,,13886.85,Abierto,fecha_invalida
3909,19828,,11702.01,Abierto,fecha_invalida
3910,20106,,836.51,Abierto,fecha_invalida
3911,21924,2025-02-18,,nan,monto_invalido
3912,12887,,629.65,cerrado,fecha_invalida
3913,5853,2025-01-10,,Abierto,monto_invalido
3915,11581,,9321.24,Abierto,fecha_invalida
3916,9475,2025-02-21,,cerrado,monto_invalido
3917,3586,2025-06-21,,Rechazado,monto_invalido
3918,8391,,4206.32,Cerrado,fecha_invalida
3919,5401,,4207.29,nan,fecha_invalida
3920,17419,,12052.59,Rechazado,fecha_invalida
3921,14854,,,ABIERTO,"fecha_invalida,monto_invalido"
3922,18498,,10885.5,Abierto,fecha_invalida
3923,10488,,4133.96,Cerrado,fecha_invalida
3924,22071,,9743.42,Cerrado,fecha_invalida
3925,11738,,,Rechazado,"fecha_invalida,monto_invalido"
3926,17850,,-3859.65,nan,fecha_invalida
3927,24467,,7557.97,Abierto,fecha_invalida
3928,6616,,4201.17,cerrado,fecha_invalida
3929,7357,,,Abierto,"fecha_invalida,monto_invalido"
3930,25617,,,Rechazado,"fecha_invalida,monto_invalido"
3931,18066,2025-02-10,,Abierto,monto_invalido
3933,13864,,8152.49,Cerrado,fecha_invalida
3935,3910,,,ABIERTO,"fecha_invalida,monto_invalido"
3936,1228,,8806.52,Abierto,fecha_invalida
3937,9739,,,Abierto,"fecha_invalida,monto_invalido"
3938,18501,,,Abierto,"fecha_invalida,monto_invalido"
3939,22679,2025-10-14,,Rechazado,monto_invalido
3940,19941,,6295.16,Cerrado,fecha_invalida
3941,22298,2026-01-26,,Abierto,monto_invalido
3942,2998,,119.97,ABIERTO,fecha_invalida
3943,8847,,,cerrado,"fecha_invalida,monto_invalido"
3944,15570,,,nan,"fecha_invalida,monto_invalido"
3945,17558,,1592.38,nan,fecha_invalida
3946,3415,,,Rechazado,"fecha_invalida,monto_invalido"
3947,5119,,,nan,"fecha_invalida,monto_invalido"
3948,10677,,,cerrado,"fecha_invalida,monto_invalido"
3949,17401,,5932.92,nan,fecha_invalida
3950,22453,2025-10-26,,nan,monto_invalido
3951,3010,,,cerrado,"fecha_invalida,monto_invalido"
3952,7559,,6225.05,ABIERTO,fecha_invalida
3954,18091,2025-11-26,,nan,monto_invalido
3955,25824,,,nan,"fecha_invalida,monto_invalido"
3957,5951,2026-01-19,,ABIERTO,monto_invalido
3958,20108,,1477.23,Abierto,fecha_invalida
3959,7652,,,Rechazado,"fecha_invalida,monto_invalido"
3960,14334,,,nan,"fecha_invalida,monto_invalido"
3961,14833,,11031.1,nan,fecha_invalida
3962,24728,2025-03-22,,ABIERTO,monto_invalido
3963,9240,,,Abierto,"fecha_invalida,monto_invalido"
3964,14228,2025-12-07,,cerrado,monto_invalido
3965,3206,,6563.17,cerrado,fecha_invalida
3966,7903,2026-01-16,,cerrado,monto_invalido
3967,13125,2025-03-29,,nan,monto_invalido
3968,18193,,6686.15,cerrado,fecha_invalida
3969,16952,2025-01-02,,Abierto,monto_invalido
3970,13723,,12141.6,nan,fecha_invalida
3971,23291,,8269.62,cerrado,fecha_invalida
3973,20228,,775.93,nan,fecha_invalida
3974,9287,,8516.19,Rechazado,fecha_invalida
3975,7128,,,Rechazado,"fecha_invalida,monto_invalido"
3976,10969,,,cerrado,"fecha_invalida,monto_invalido"
3977,14177,,,Abierto,"fecha_invalida,monto_invalido"
3978,886,2025-03-26,,nan,monto_invalido
3979,3748,,,cerrado,"fecha_invalida,monto_invalido"
3980,18779,,,nan,"fecha_invalida,monto_invalido"
3981,23250,,,Rechazado,"fecha_invalida,monto_invalido"
3982,23822,,7730.37,cerrado,fecha_invalida
3983,15860,,,Abierto,"fecha_invalida,monto_invalido"
3984,6846,,,cerrado,"fecha_invalida,monto_invalido"
3985,14890,2025-02-01,,Abierto,monto_invalido
3986,24416,,,Rechazado,"fecha_invalida,monto_invalido"
3987,11656,,332.5,cerrado,fecha_invalida
3988,22878,,9807.5,Abierto,fecha_invalida
3989,18542,2025-11-27,,nan,monto_invalido
3990,16239,,,Cerrado,"fecha_invalida,monto_invalido"
3991,17235,,,Cerrado,"fecha_invalida,monto_invalido"
3992,20581,,2785.74,Abierto,fecha_invalida
3993,6283,,12236.04,nan,fecha_invalida
3994,3333,,988.94,Cerrado,fecha_invalida
3995,17779,,10785.66,nan,fecha_invalida
3996,12368,,,Abierto,"fecha_invalida,monto_invalido"
3997,3671,2025-12-31,,Cerrado,monto_invalido
3998,15461,,7040.89,cerrado,fecha_invalida
3999,18508,,,Abierto,"fecha_invalida,monto_invalido"
4000,3351,,,nan,"fecha_invalida,monto_invalido"
4001,17837,,,nan,"fecha_invalida,monto_invalido"
4003,23759,2025-03-19,,Abierto,monto_invalido
4004,941,,8043.41,Cerrado,fecha_invalida
4006,248,,7891.22,nan,fecha_invalida
4007,1575,,2109.44,Rechazado,fecha_invalida
4008,136,,,Rechazado,"fecha_invalida,monto_invalido"
4009,4119,,10778.91,ABIERTO,fecha_invalida
4010,21991,,,Rechazado,"fecha_invalida,monto_invalido"
4011,9302,,10545.03,Rechazado,fecha_invalida
4012,3590,,,cerrado,"fecha_invalida,monto_invalido"
4013,7623,,2772.63,nan,fecha_invalida
4014,12857,,,cerrado,"fecha_invalida,monto_invalido"
4015,13473,,14532.55,ABIERTO,fecha_invalida
4016,25602,,,cerrado,"fecha_invalida,monto_invalido"
4017,12731,,,Rechazado,"fecha_invalida,monto_invalido"
4018,24945,,,Cerrado,"fecha_invalida,monto_invalido"
4019,13918,,,Rechazado,"fecha_invalida,monto_invalido"
4020,1030,,,nan,"fecha_invalida,monto_invalido"
4021,22042,,,Cerrado,"fecha_invalida,monto_invalido"
4022,21221,,,cerrado,"fecha_invalida,monto_invalido"
4023,24175,,,Rechazado,"fecha_invalida,monto_invalido"
4024,12345,,,nan,"fecha_invalida,monto_invalido"
4025,13140,,,nan,"fecha_invalida,monto_invalido"
4027,9849,,,cerrado,"fecha_invalida,monto_invalido"
4028,17745,2025-12-19,,Cerrado,monto_invalido
4030,30,,,Abierto,"fecha_invalida,monto_invalido"
4031,24139,,,nan,"fecha_invalida,monto_invalido"
4032,12057,,397.02,Abierto,fecha_invalida
4033,24051,,14356.15,cerrado,fecha_invalida
4034,3793,,13451.57,Rechazado,fecha_invalida
4035,17977,,1926.12,nan,fecha_invalida
4036,15794,,7743.82,Abierto,fecha_invalida
4037,20719,,,nan,"fecha_invalida,monto_invalido"
4038,22016,2025-04-27,,Cerrado,monto_invalido
4039,2551,,,cerrado,"fecha_invalida,monto_invalido"
4040,16248,,,cerrado,"fecha_invalida,monto_invalido"
4041,17399,,10160.85,nan,fecha_invalida
4042,22732,,4186.93,Rechazado,fecha_invalida
4043,3336,,8818.06,nan,fecha_invalida
4044,14717,,11415.68,nan,fecha_invalida
4045,22814,,9944.11,Cerrado,fecha_invalida
4046,20079,,8211.96,nan,fecha_invalida
4047,12377,,12130.22,Cerrado,fecha_invalida
4049,12057,,13927.39,Rechazado,fecha_invalida
4050,1635,,13723.13,ABIERTO,fecha_invalida
4051,12342,,,Rechazado,"fecha_invalida,monto_invalido"
4052,22450,,7007.45,nan,fecha_invalida
4053,6087,,5590.44,Rechazado,fecha_invalida
4054,7102,,2376.43,Abierto,fecha_invalida
4055,11337,,,cerrado,"fecha_invalida,monto_invalido"
4056,8831,,797.11,ABIERTO,fecha_invalida
4057,10452,2025-03-05,,nan,monto_invalido
4058,3699,2025-03-04,,Cerrado,monto_invalido
4060,14699,,,Cerrado,"fecha_invalida,monto_invalido"
4061,14763,,,Cerrado,"fecha_invalida,monto_invalido"
4062,15191,,,nan,"fecha_invalida,monto_invalido"
4063,14596,,,Cerrado,"fecha_invalida,monto_invalido"
4064,3513,,,nan,"fecha_invalida,monto_invalido"
4065,14595,,4467.48,Cerrado,fecha_invalida
4067,3348,,,Rechazado,"fecha_invalida,monto_invalido"
4068,376,2025-02-11,,nan,monto_invalido
4070,8778,,10777.76,ABIERTO,fecha_invalida
4071,9860,,,Abierto,"fecha_invalida,monto_invalido"
4072,15629,,13731.04,Cerrado,fecha_invalida
4073,18331,,,ABIERTO,"fecha_invalida,monto_invalido"
4074,16835,,,nan,"fecha_invalida,monto_invalido"
4075,17031,,,ABIERTO,"fecha_invalida,monto_invalido"
4076,22366,,3995.54,Rechazado,fecha_invalida
4077,3127,,13138.02,Abierto,fecha_invalida
4078,7214,2025-05-07,,nan,monto_invalido
4079,16808,,6485.56,ABIERTO,fecha_invalida
4080,20764,,9241.89,nan,fecha_invalida
4081,1551,,9836.58,cerrado,fecha_invalida
4082,1412,,,Rechazado,"fecha_invalida,monto_invalido"
4083,19992,,,Rechazado,"fecha_invalida,monto_invalido"
4084,4994,,1098.64,Abierto,fecha_invalida
4085,14683,,,ABIERTO,"fecha_invalida,monto_invalido"
4086,7633,,2487.26,nan,fecha_invalida
4087,9494,,5232.05,Cerrado,fecha_invalida
4088,809,,8841.2,Cerrado,fecha_invalida
4089,20437,2025-09-27,,cerrado,monto_invalido
